50,50,16
8,8,0,4.810
9,8,0,1.251
10,8,0,3.266
11,8,0,1.878
12,8,0,nan
13,8,0,nan
14,8,0,nan
15,8,0,nan
16,8,0,nan
17,8,0,nan
18,8,0,nan
19,8,0,nan
20,8,0,nan
21,8,0,nan
22,8,0,nan
23,8,0,nan
24,8,0,nan
25,8,0,nan
26,8,0,nan
27,8,0,nan
28,8,0,nan
29,8,0,nan
30,8,0,nan
31,8,0,nan
32,8,0,nan
33,8,0,nan
34,8,0,nan
35,8,0,0.660
36,8,0,3.554
37,8,0,4.568
38,8,0,4.803
39,8,0,4.812
40,8,0,4.821
41,8,0,4.808
42,8,0,4.537
43,8,0,3.685
44,8,0,1.466
45,8,0,nan
46,8,0,nan
47,8,0,nan
48,8,0,nan
49,8,0,nan
0,9,0,nan
1,9,0,nan
2,9,0,nan
3,9,0,1.707
4,9,0,3.902
5,9,0,4.681
6,9,0,4.879
7,9,0,4.897
8,9,0,1.111
9,9,0,3.261
10,9,0,3.729
11,9,0,1.916
12,9,0,nan
13,9,0,nan
14,9,0,nan
15,9,0,nan
16,9,0,nan
17,9,0,nan
18,9,0,nan
19,9,0,nan
20,9,0,nan
21,9,0,nan
22,9,0,nan
23,9,0,nan
24,9,0,nan
25,9,0,-1.690
26,9,0,nan
27,9,0,nan
28,9,0,nan
29,9,0,nan
30,9,0,nan
31,9,0,nan
32,9,0,nan
33,9,0,nan
34,9,0,nan
35,9,0,-0.163
36,9,0,3.220
37,9,0,4.437
38,9,0,4.805
39,9,0,4.844
40,9,0,4.831
41,9,0,4.784
42,9,0,4.602
43,9,0,3.878
44,9,0,1.949
45,9,0,nan
46,9,0,nan
47,9,0,nan
48,9,0,nan
49,9,0,nan
0,10,0,nan
1,10,0,nan
2,10,0,nan
3,10,0,2.024
4,10,0,4.041
5,10,0,4.730
6,10,0,4.896
7,10,0,0.514
8,10,0,3.081
9,10,0,4.266
10,10,0,3.903
11,10,0,2.370
12,10,0,-1.117
13,10,0,nan
14,10,0,nan
15,10,0,nan
16,10,0,nan
17,10,0,nan
18,10,0,nan
19,10,0,nan
20,10,0,nan
21,10,0,nan
22,10,0,-1.916
23,10,0,1.260
24,10,0,2.457
25,10,0,2.839
26,10,0,2.516
27,10,0,1.213
28,10,0,nan
29,10,0,nan
30,10,0,nan
31,10,0,nan
32,10,0,nan
33,10,0,nan
34,10,0,nan
35,10,0,-1.897
36,10,0,2.690
37,10,0,4.214
38,10,0,4.727
39,10,0,4.847
40,10,0,4.827
41,10,0,4.756
42,10,0,4.553
43,10,0,4.025
44,10,0,2.553
45,10,0,-2.262
46,10,0,nan
47,10,0,nan
48,10,0,nan
49,10,0,nan
0,11,0,nan
1,11,0,nan
2,11,0,nan
3,11,0,2.119
4,11,0,4.098
5,11,0,4.757
6,11,0,-0.993
7,11,0,2.665
8,11,0,4.136
9,11,0,4.671
10,11,0,4.178
11,11,0,3.064
12,11,0,0.860
13,11,0,nan
14,11,0,nan
15,11,0,nan
16,11,0,nan
17,11,0,nan
18,11,0,nan
19,11,0,nan
20,11,0,nan
21,11,0,-0.300
22,11,0,2.342
23,11,0,2.968
24,11,0,3.073
25,11,0,3.235
26,11,0,3.419
27,11,0,3.604
28,11,0,2.239
29,11,0,nan
30,11,0,nan
31,11,0,nan
32,11,0,nan
33,11,0,nan
34,11,0,nan
35,11,0,nan
36,11,0,1.978
37,11,0,3.899
38,11,0,4.611
39,11,0,4.831
40,11,0,4.829
41,11,0,4.752
42,11,0,4.507
43,11,0,3.836
44,11,0,2.261
45,11,0,-1.772
46,11,0,nan
47,11,0,nan
48,11,0,nan
49,11,0,nan
0,12,0,nan
1,12,0,nan
2,12,0,nan
3,12,0,1.952
4,12,0,4.058
5,12,0,4.758
6,12,0,1.830
7,12,0,3.861
8,12,0,4.647
9,12,0,4.773
10,12,0,4.465
11,12,0,3.771
12,12,0,2.433
13,12,0,0.082
14,12,0,nan
15,12,0,nan
16,12,0,nan
17,12,0,nan
18,12,0,nan
19,12,0,nan
20,12,0,0.204
21,12,0,-0.561
22,12,0,-0.984
23,12,0,-0.968
24,12,0,-0.624
25,12,0,-0.145
26,12,0,0.350
27,12,0,0.815
28,12,0,1.240
29,12,0,1.588
30,12,0,nan
31,12,0,nan
32,12,0,nan
33,12,0,nan
34,12,0,nan
35,12,0,nan
36,12,0,1.146
37,12,0,3.525
38,12,0,4.467
39,12,0,4.784
40,12,0,4.844
41,12,0,4.782
42,12,0,4.548
43,12,0,3.854
44,12,0,2.120
45,12,0,1.169
46,12,0,nan
47,12,0,nan
48,12,0,nan
49,12,0,nan
0,13,0,nan
1,13,0,nan
2,13,0,nan
3,13,0,1.409
4,13,0,3.867
5,13,0,0.059
6,13,0,3.289
7,13,0,4.488
8,13,0,4.862
9,13,0,4.859
10,13,0,4.692
11,13,0,4.322
12,13,0,3.599
13,13,0,2.409
14,13,0,0.719
15,13,0,-1.752
16,13,0,nan
17,13,0,nan
18,13,0,-1.650
19,13,0,0.893
20,13,0,2.667
21,13,0,3.884
22,13,0,4.566
23,13,0,4.866
24,13,0,4.969
25,13,0,4.994
26,13,0,4.995
27,13,0,4.957
28,13,0,4.596
29,13,0,2.999
30,13,0,nan
31,13,0,nan
32,13,0,nan
33,13,0,nan
34,13,0,nan
35,13,0,nan
36,13,0,0.327
37,13,0,3.169
38,13,0,4.325
39,13,0,4.738
40,13,0,4.868
41,13,0,4.835
42,13,0,4.656
43,13,0,4.064
44,13,0,2.464
45,13,0,-2.931
46,13,0,nan
47,13,0,nan
48,13,0,nan
49,13,0,nan
0,14,0,nan
1,14,0,nan
2,14,0,nan
3,14,0,0.185
4,14,0,3.406
5,14,0,2.079
6,14,0,4.108
7,14,0,4.778
8,14,0,4.942
9,14,0,4.916
10,14,0,4.835
11,14,0,4.662
12,14,0,4.322
13,14,0,3.747
14,14,0,2.950
15,14,0,1.666
16,14,0,-1.999
17,14,0,1.446
18,14,0,2.038
19,14,0,2.951
20,14,0,3.824
21,14,0,4.441
22,14,0,4.779
23,14,0,4.928
24,14,0,4.983
25,14,0,4.997
26,14,0,4.998
27,14,0,4.985
28,14,0,4.756
29,14,0,3.474
30,14,0,-0.688
31,14,0,nan
32,14,0,nan
33,14,0,nan
34,14,0,nan
35,14,0,nan
36,14,0,-0.249
37,14,0,2.934
38,14,0,4.229
39,14,0,4.708
40,14,0,4.866
41,14,0,4.890
42,14,0,4.780
43,14,0,4.355
44,14,0,3.076
45,14,0,-0.347
46,14,0,nan
47,14,0,nan
48,14,0,nan
49,14,0,nan
0,15,0,nan
1,15,0,nan
2,15,0,nan
3,15,0,nan
4,15,0,-0.842
5,15,0,3.200
6,15,0,4.535
7,15,0,4.900
8,15,0,4.950
9,15,0,4.940
10,15,0,4.905
11,15,0,4.829
12,15,0,4.502
13,15,0,3.643
14,15,0,1.842
15,15,0,3.669
16,15,0,3.367
17,15,0,3.314
18,15,0,3.546
19,15,0,3.953
20,15,0,4.363
21,15,0,4.664
22,15,0,4.842
23,15,0,4.934
24,15,0,4.977
25,15,0,4.993
26,15,0,4.996
27,15,0,4.971
28,15,0,4.702
29,15,0,3.352
30,15,0,-0.983
31,15,0,nan
32,15,0,nan
33,15,0,nan
34,15,0,nan
35,15,0,nan
36,15,0,-0.288
37,15,0,2.906
38,15,0,4.214
39,15,0,4.704
40,15,0,4.869
41,15,0,4.922
42,15,0,4.877
43,15,0,4.615
44,15,0,3.703
45,15,0,1.195
46,15,0,nan
47,15,0,nan
48,15,0,nan
49,15,0,nan
0,16,0,nan
1,16,0,nan
2,16,0,nan
3,16,0,nan
4,16,0,0.388
5,16,0,3.284
6,16,0,4.412
7,16,0,4.791
8,16,0,4.899
9,16,0,4.924
10,16,0,4.913
11,16,0,4.709
12,16,0,4.091
13,16,0,2.587
14,16,0,-0.911
15,16,0,4.380
16,16,0,4.228
17,16,0,4.175
18,16,0,4.249
19,16,0,4.413
20,16,0,4.597
21,16,0,4.748
22,16,0,4.853
23,16,0,4.919
24,16,0,4.958
25,16,0,4.976
26,16,0,4.971
27,16,0,4.886
28,16,0,4.399
29,16,0,2.614
30,16,0,nan
31,16,0,nan
32,16,0,nan
33,16,0,nan
34,16,0,nan
35,16,0,nan
36,16,0,-2.226
37,16,0,2.308
38,16,0,4.005
39,16,0,4.691
40,16,0,4.879
41,16,0,4.927
42,16,0,4.922
43,16,0,4.793
44,16,0,4.197
45,16,0,2.368
46,16,0,nan
47,16,0,nan
48,16,0,nan
49,16,0,nan
0,17,0,nan
1,17,0,nan
2,17,0,nan
3,17,0,nan
4,17,0,nan
5,17,0,1.251
6,17,0,3.386
7,17,0,4.301
8,17,0,4.664
9,17,0,4.800
10,17,0,4.848
11,17,0,4.520
12,17,0,3.515
13,17,0,1.121
14,17,0,4.731
15,17,0,4.649
16,17,0,4.574
17,17,0,4.535
18,17,0,4.549
19,17,0,4.610
20,17,0,4.692
21,17,0,4.771
22,17,0,4.835
23,17,0,4.882
24,17,0,4.909
25,17,0,4.909
26,17,0,4.845
27,17,0,4.560
28,17,0,3.576
29,17,0,0.879
30,17,0,nan
31,17,0,nan
32,17,0,nan
33,17,0,nan
34,17,0,nan
35,17,0,nan
36,17,0,1.169
37,17,0,1.186
38,17,0,3.618
39,17,0,4.593
40,17,0,4.893
41,17,0,4.926
42,17,0,4.908
43,17,0,4.759
44,17,0,4.122
45,17,0,2.089
46,17,0,nan
47,17,0,nan
48,17,0,nan
49,17,0,nan
0,18,0,nan
1,18,0,nan
2,18,0,nan
3,18,0,nan
4,18,0,nan
5,18,0,nan
6,18,0,0.927
7,18,0,2.878
8,18,0,3.829
9,18,0,4.299
10,18,0,4.534
11,18,0,4.277
12,18,0,2.812
13,18,0,-1.042
14,18,0,4.736
15,18,0,4.715
16,18,0,4.689
17,18,0,4.670
18,18,0,4.670
19,18,0,4.691
20,18,0,4.725
21,18,0,4.760
22,18,0,4.786
23,18,0,-0.436
24,18,0,1.609
25,18,0,2.347
26,18,0,2.340
27,18,0,1.576
28,18,0,-0.577
29,18,0,nan
30,18,0,nan
31,18,0,nan
32,18,0,nan
33,18,0,nan
34,18,0,nan
35,18,0,nan
36,18,0,2.156
37,18,0,-0.213
38,18,0,3.167
39,18,0,4.464
40,18,0,4.872
41,18,0,4.918
42,18,0,4.867
43,18,0,4.619
44,18,0,3.715
45,18,0,1.121
46,18,0,nan
47,18,0,nan
48,18,0,nan
49,18,0,nan
0,19,0,nan
1,19,0,nan
2,19,0,nan
3,19,0,nan
4,19,0,nan
5,19,0,nan
6,19,0,nan
7,19,0,-0.775
8,19,0,1.608
9,19,0,2.807
10,19,0,3.527
11,19,0,3.984
12,19,0,2.048
13,19,0,4.480
14,19,0,4.600
15,19,0,4.666
16,19,0,4.698
17,19,0,4.711
18,19,0,4.718
19,19,0,4.724
20,19,0,4.726
21,19,0,4.713
22,19,0,1.351
23,19,0,3.289
24,19,0,4.121
25,19,0,3.955
26,19,0,3.099
27,19,0,1.332
28,19,0,nan
29,19,0,nan
30,19,0,nan
31,19,0,nan
32,19,0,nan
33,19,0,nan
34,19,0,nan
35,19,0,0.152
36,19,0,3.060
37,19,0,4.275
38,19,0,2.666
39,19,0,4.306
40,19,0,4.837
41,19,0,4.893
42,19,0,4.777
43,19,0,4.337
44,19,0,2.989
45,19,0,-0.729
46,19,0,nan
47,19,0,nan
48,19,0,nan
49,19,0,nan
0,20,0,nan
1,20,0,nan
2,20,0,nan
3,20,0,nan
4,20,0,nan
5,20,0,nan
6,20,0,nan
7,20,0,nan
8,20,0,nan
9,20,0,-1.074
10,20,0,1.067
11,20,0,2.317
12,20,0,1.302
13,20,0,3.832
14,20,0,4.253
15,20,0,4.507
16,20,0,4.644
17,20,0,4.711
18,20,0,4.737
19,20,0,4.736
20,20,0,4.703
21,20,0,1.346
22,20,0,3.671
23,20,0,4.071
24,20,0,3.418
25,20,0,2.274
26,20,0,0.140
27,20,0,nan
28,20,0,nan
29,20,0,nan
30,20,0,nan
31,20,0,nan
32,20,0,nan
33,20,0,nan
34,20,0,nan
35,20,0,1.815
36,20,0,3.782
37,20,0,4.563
38,20,0,2.126
39,20,0,4.122
40,20,0,4.792
41,20,0,4.840
42,20,0,4.598
43,20,0,3.830
44,20,0,1.820
45,20,0,nan
46,20,0,nan
47,20,0,nan
48,20,0,nan
49,20,0,nan
0,21,0,nan
1,21,0,nan
2,21,0,nan
3,21,0,nan
4,21,0,nan
5,21,0,nan
6,21,0,nan
7,21,0,nan
8,21,0,nan
9,21,0,nan
10,21,0,nan
11,21,0,-1.754
12,21,0,0.648
13,21,0,2.590
14,21,0,3.605
15,21,0,4.218
16,21,0,4.541
17,21,0,4.691
18,21,0,4.745
19,21,0,4.737
20,21,0,-0.260
21,21,0,3.299
22,21,0,3.986
23,21,0,3.103
24,21,0,1.552
25,21,0,-1.808
26,21,0,nan
27,21,0,nan
28,21,0,nan
29,21,0,nan
30,21,0,nan
31,21,0,nan
32,21,0,nan
33,21,0,nan
34,21,0,-0.392
35,21,0,2.968
36,21,0,4.284
37,21,0,4.747
38,21,0,1.549
39,21,0,3.918
40,21,0,4.737
41,21,0,4.738
42,21,0,4.276
43,21,0,3.012
44,21,0,-0.053
45,21,0,nan
46,21,0,nan
47,21,0,nan
48,21,0,nan
49,21,0,nan
0,22,0,nan
1,22,0,nan
2,22,0,nan
3,22,0,nan
4,22,0,nan
5,22,0,nan
6,22,0,nan
7,22,0,nan
8,22,0,nan
9,22,0,nan
10,22,0,nan
11,22,0,nan
12,22,0,nan
13,22,0,0.644
14,22,0,2.662
15,22,0,3.813
16,22,0,4.403
17,22,0,4.661
18,22,0,4.748
19,22,0,4.730
20,22,0,1.965
21,22,0,4.161
22,22,0,3.294
23,22,0,1.551
24,22,0,nan
25,22,0,nan
26,22,0,nan
27,22,0,nan
28,22,0,nan
29,22,0,nan
30,22,0,nan
31,22,0,nan
32,22,0,nan
33,22,0,nan
34,22,0,1.503
35,22,0,3.748
36,22,0,4.593
37,22,0,4.851
38,22,0,0.923
39,22,0,3.696
40,22,0,4.673
41,22,0,4.561
42,22,0,3.761
43,22,0,1.811
44,22,0,nan
45,22,0,nan
46,22,0,nan
47,22,0,nan
48,22,0,nan
49,22,0,nan
0,23,0,0.093
1,23,0,-0.412
2,23,0,nan
3,23,0,nan
4,23,0,nan
5,23,0,nan
6,23,0,nan
7,23,0,nan
8,23,0,nan
9,23,0,nan
10,23,0,nan
11,23,0,nan
12,23,0,nan
13,23,0,nan
14,23,0,1.587
15,23,0,3.373
16,23,0,4.260
17,23,0,4.631
18,23,0,4.747
19,23,0,4.715
20,23,0,3.000
21,23,0,3.856
22,23,0,2.399
23,23,0,-0.874
24,23,0,nan
25,23,0,nan
26,23,0,nan
27,23,0,nan
28,23,0,nan
29,23,0,nan
30,23,0,nan
31,23,0,nan
32,23,0,nan
33,23,0,-2.473
34,23,0,2.659
35,23,0,4.237
36,23,0,4.764
37,23,0,4.904
38,23,0,0.217
39,23,0,3.454
40,23,0,4.600
41,23,0,4.284
42,23,0,3.016
43,23,0,0.050
44,23,0,nan
45,23,0,nan
46,23,0,nan
47,23,0,nan
48,23,0,nan
49,23,0,nan
0,24,0,3.638
1,24,0,3.452
2,24,0,2.820
3,24,0,-0.287
4,24,0,-1.549
5,24,0,nan
6,24,0,nan
7,24,0,nan
8,24,0,nan
9,24,0,nan
10,24,0,nan
11,24,0,nan
12,24,0,nan
13,24,0,nan
14,24,0,0.679
15,24,0,3.026
16,24,0,4.149
17,24,0,4.608
18,24,0,4.744
19,24,0,-0.214
20,24,0,3.519
21,24,0,3.502
22,24,0,1.432
23,24,0,nan
24,24,0,nan
25,24,0,nan
26,24,0,nan
27,24,0,nan
28,24,0,nan
29,24,0,nan
30,24,0,nan
31,24,0,nan
32,24,0,nan
33,24,0,0.352
34,24,0,3.407
35,24,0,4.522
36,24,0,4.853
37,24,0,4.930
38,24,0,-0.649
39,24,0,3.189
40,24,0,4.516
41,24,0,3.890
42,24,0,2.023
43,24,0,nan
44,24,0,nan
45,24,0,nan
46,24,0,nan
47,24,0,nan
48,24,0,nan
49,24,0,1.249
0,25,0,4.723
1,25,0,4.659
2,25,0,4.415
3,25,0,-0.440
4,25,0,2.593
5,25,0,0.171
6,25,0,nan
7,25,0,nan
8,25,0,nan
9,25,0,nan
10,25,0,nan
11,25,0,nan
12,25,0,nan
13,25,0,nan
14,25,0,0.311
15,25,0,2.887
16,25,0,4.103
17,25,0,4.597
18,25,0,4.737
19,25,0,0.476
20,25,0,3.747
21,25,0,3.202
22,25,0,0.592
23,25,0,nan
24,25,0,nan
25,25,0,nan
26,25,0,nan
27,25,0,nan
28,25,0,nan
29,25,0,nan
30,25,0,nan
31,25,0,nan
32,25,0,nan
33,25,0,1.594
34,25,0,3.882
35,25,0,4.681
36,25,0,4.897
37,25,0,4.941
38,25,0,-1.985
39,25,0,2.894
40,25,0,4.417
41,25,0,3.371
42,25,0,0.716
43,25,0,nan
44,25,0,nan
45,25,0,nan
46,25,0,nan
47,25,0,nan
48,25,0,-0.815
49,25,0,3.265
0,26,0,4.946
1,26,0,4.930
2,26,0,4.858
3,26,0,-0.725
4,26,0,3.203
5,26,0,2.900
6,26,0,0.609
7,26,0,nan
8,26,0,nan
9,26,0,nan
10,26,0,nan
11,26,0,nan
12,26,0,nan
13,26,0,nan
14,26,0,0.673
15,26,0,2.994
16,26,0,4.133
17,26,0,4.600
18,26,0,4.730
19,26,0,0.513
20,26,0,3.768
21,26,0,3.039
22,26,0,0.153
23,26,0,nan
24,26,0,nan
25,26,0,nan
26,26,0,nan
27,26,0,nan
28,26,0,nan
29,26,0,nan
30,26,0,nan
31,26,0,nan
32,26,0,nan
33,26,0,2.404
34,26,0,4.179
35,26,0,4.768
36,26,0,4.918
37,26,0,4.944
38,26,0,4.913
39,26,0,2.570
40,26,0,4.234
41,26,0,2.716
42,26,0,-1.324
43,26,0,nan
44,26,0,nan
45,26,0,nan
46,26,0,nan
47,26,0,nan
48,26,0,0.929
49,26,0,3.984
0,27,0,4.972
1,27,0,4.967
2,27,0,4.944
3,27,0,-1.251
4,27,0,3.093
5,27,0,4.096
6,27,0,2.922
7,27,0,0.839
8,27,0,nan
9,27,0,nan
10,27,0,nan
11,27,0,nan
12,27,0,nan
13,27,0,-2.393
14,27,0,1.528
15,27,0,3.299
16,27,0,4.225
17,27,0,4.617
18,27,0,4.724
19,27,0,-0.130
20,27,0,3.562
21,27,0,3.071
22,27,0,0.352
23,27,0,nan
24,27,0,nan
25,27,0,nan
26,27,0,nan
27,27,0,nan
28,27,0,nan
29,27,0,nan
30,27,0,nan
31,27,0,nan
32,27,0,-0.815
33,27,0,2.978
34,27,0,4.369
35,27,0,4.815
36,27,0,4.927
37,27,0,4.942
38,27,0,4.895
39,27,0,2.231
40,27,0,3.935
41,27,0,1.892
42,27,0,nan
43,27,0,nan
44,27,0,nan
45,27,0,nan
46,27,0,nan
47,27,0,nan
48,27,0,1.338
49,27,0,4.142
0,28,0,4.950
1,28,0,4.949
2,28,0,4.942
3,28,0,-2.612
4,28,0,2.910
5,28,0,4.466
6,28,0,4.022
7,28,0,2.957
8,28,0,1.342
9,28,0,-0.871
10,28,0,nan
11,28,0,nan
12,28,0,-1.767
13,28,0,0.773
14,28,0,2.517
15,28,0,3.696
16,28,0,4.353
17,28,0,4.643
18,28,0,4.723
19,28,0,4.639
20,28,0,2.989
21,28,0,3.303
22,28,0,1.111
23,28,0,nan
24,28,0,nan
25,28,0,nan
26,28,0,nan
27,28,0,nan
28,28,0,nan
29,28,0,nan
30,28,0,nan
31,28,0,nan
32,28,0,0.692
33,28,0,3.412
34,28,0,4.496
35,28,0,4.842
36,28,0,4.929
37,28,0,4.934
38,28,0,4.865
39,28,0,1.917
40,28,0,3.533
41,28,0,0.801
42,28,0,nan
43,28,0,nan
44,28,0,nan
45,28,0,nan
46,28,0,nan
47,28,0,nan
48,28,0,1.022
