0,0,0.834061
1,0,0.831948
2,0,0.825679
3,0,0.815473
4,0,0.801744
5,0,0.785152
6,0,0.766686
7,0,0.747722
8,0,0.730070
9,0,0.715923
10,0,0.707662
11,0,0.707435
12,0,0.716536
13,0,0.734786
14,0,0.760232
15,0,0.789415
16,0,0.818078
17,0,0.841868
18,0,0.856465
19,0,0.856834
20,0,0.835371
21,0,0.778818
22,0,0.665769
23,0,0.476333
24,0,0.236890
25,0,0.043020
26,0,-0.052354
27,0,-0.073672
28,0,-0.055136
29,0,-0.011441
30,0,0.061118
31,0,0.172685
32,0,0.319269
33,0,0.471130
34,0,0.594832
35,0,0.677330
36,0,0.721185
37,0,0.731706
38,0,0.710595
39,0,0.654663
40,0,0.558131
41,0,0.421218
42,0,0.264080
43,0,0.124963
44,0,0.031471
45,0,-0.009518
46,0,0.010117
47,0,0.115870
48,0,0.326080
49,0,0.590245
0,1,0.817594
1,1,0.815173
2,1,0.807985
3,1,0.796280
4,1,0.780533
5,1,0.761508
6,1,0.740339
7,1,0.718588
8,1,0.698279
9,1,0.681847
10,1,0.671955
11,1,0.671092
12,1,0.680927
13,1,0.701558
14,1,0.731009
15,1,0.765357
16,1,0.799574
17,1,0.828559
18,1,0.847579
19,1,0.851629
20,1,0.833552
21,1,0.780992
22,1,0.673845
23,1,0.492518
24,1,0.258480
25,1,0.061314
26,1,-0.041350
27,1,-0.068769
28,1,-0.054375
29,1,-0.013860
30,1,0.055244
31,1,0.162483
32,1,0.304913
33,1,0.454728
34,1,0.578624
35,1,0.662162
36,1,0.706814
37,1,0.717480
38,1,0.695839
39,1,0.638971
40,1,0.541885
41,1,0.406255
42,1,0.253226
43,1,0.119542
44,1,0.030206
45,1,-0.009018
46,1,0.009647
47,1,0.111056
48,1,0.314536
49,1,0.574485
0,2,0.764426
1,2,0.761011
2,2,0.750880
3,2,0.734410
4,2,0.712323
5,2,0.685786
6,2,0.656469
7,2,0.626550
8,2,0.598655
9,2,0.575787
10,2,0.561211
11,2,0.558219
12,2,0.569579
13,2,0.596540
14,2,0.637609
15,2,0.687884
16,2,0.739908
17,2,0.785838
18,2,0.819238
19,2,0.834980
20,2,0.827209
21,2,0.786145
22,2,0.695368
23,2,0.536809
24,2,0.320545
25,2,0.117769
26,2,-0.004943
27,2,-0.050835
28,2,-0.049435
29,2,-0.018719
30,2,0.040248
31,2,0.134888
32,2,0.264475
33,2,0.406643
34,2,0.529500
35,2,0.615129
36,2,0.661683
37,2,0.672615
38,2,0.649475
39,2,0.590283
40,2,0.492596
41,2,0.362207
42,2,0.222156
43,2,0.104216
44,2,0.026528
45,2,-0.007807
46,2,0.008044
47,2,0.096897
48,2,0.280040
49,2,0.525398
0,3,0.664707
1,3,0.659543
2,3,0.644286
3,3,0.619708
4,3,0.587253
5,3,0.549121
6,3,0.508179
7,3,0.467666
8,3,0.430855
9,3,0.400893
10,3,0.380947
11,3,0.374529
12,3,0.385619
13,3,0.417974
14,3,0.473053
15,3,0.546993
16,3,0.629352
17,3,0.706414
18,3,0.766841
19,3,0.804066
20,3,0.813998
21,3,0.790811
22,3,0.723553
23,3,0.597835
24,3,0.413159
25,3,0.213372
26,3,0.065032
27,3,-0.010916
28,3,-0.032697
29,3,-0.019304
30,3,0.023241
31,3,0.098254
32,3,0.206204
33,3,0.331913
34,3,0.447995
35,3,0.533396
36,3,0.581154
37,3,0.591883
38,3,0.566772
39,3,0.505747
40,3,0.410838
41,3,0.293219
42,3,0.175861
43,3,0.081886
44,3,0.021006
45,3,-0.006380
46,3,0.005235
47,3,0.075079
48,3,0.224871
49,3,0.440137
0,4,0.511600
1,4,0.504370
2,4,0.483262
3,4,0.450082
4,4,0.407915
5,4,0.360891
6,4,0.313496
7,4,0.269663
8,4,0.232159
9,4,0.202655
10,4,0.182467
11,4,0.173627
12,4,0.179936
13,4,0.207491
14,4,0.263535
15,4,0.351864
16,4,0.465379
17,4,0.583972
18,4,0.685022
19,4,0.755271
20,4,0.790963
21,4,0.790880
22,4,0.750605
23,4,0.661440
24,4,0.518249
25,4,0.339450
26,4,0.174149
27,4,0.062310
28,4,0.006878
29,4,-0.005995
30,4,0.013770
31,4,0.063938
32,4,0.143428
33,4,0.242665
34,4,0.341414
35,4,0.418993
36,4,0.463855
37,4,0.472886
38,4,0.446750
39,4,0.388217
40,4,0.304493
41,4,0.210047
42,4,0.123362
43,4,0.057436
44,4,0.015210
45,4,-0.004516
46,4,0.002313
47,4,0.050132
48,4,0.157527
49,4,0.323573
0,5,0.325018
1,5,0.316931
2,5,0.293818
3,5,0.258993
4,5,0.217407
5,5,0.174548
6,5,0.135047
7,5,0.101682
8,5,0.075247
9,5,0.055227
10,5,0.040868
11,5,0.032363
12,5,0.032061
13,5,0.045731
14,5,0.083416
15,5,0.157915
16,5,0.276534
17,5,0.426346
18,5,0.573098
19,5,0.686316
20,5,0.755682
21,5,0.782980
22,5,0.770455
23,5,0.716081
24,5,0.615826
25,5,0.473539
26,5,0.313492
27,5,0.173946
28,5,0.079364
29,5,0.031112
30,5,0.021124
31,5,0.042612
32,5,0.090632
33,5,0.157286
34,5,0.228558
35,5,0.287869
36,5,0.322811
37,5,0.327993
38,5,0.303933
39,5,0.255896
40,5,0.193716
41,5,0.130191
42,5,0.076435
43,5,0.037442
44,5,0.012466
45,5,-0.000171
46,5,0.002254
47,5,0.029307
48,5,0.093740
49,5,0.198895
0,6,0.161456
1,6,0.154760
2,6,0.136075
3,6,0.109193
4,6,0.079137
5,6,0.050612
6,6,0.026744
7,6,0.008583
8,6,-0.004570
9,6,-0.014375
10,6,-0.022516
11,6,-0.029784
12,6,-0.035125
13,6,-0.034449
14,6,-0.019032
15,6,0.025834
16,6,0.118319
17,6,0.265759
18,6,0.442329
19,6,0.599282
20,6,0.707451
21,6,0.765202
22,6,0.779781
23,6,0.755657
24,6,0.692799
25,6,0.590690
26,6,0.456439
27,6,0.311527
28,6,0.185298
29,6,0.097468
30,6,0.051344
31,6,0.040883
32,6,0.057637
33,6,0.092200
34,6,0.133328
35,6,0.168915
36,6,0.189259
37,6,0.189795
38,6,0.171634
39,6,0.140504
40,6,0.104692
41,6,0.072078
42,6,0.047212
43,6,0.030330
44,6,0.019076
45,6,0.011770
46,6,0.010221
47,6,0.020414
48,6,0.049772
49,6,0.100393
0,7,0.062828
1,7,0.058503
2,7,0.046723
3,7,0.030595
4,7,0.013925
5,7,-0.000146
6,7,-0.010057
7,7,-0.016029
8,7,-0.019634
9,7,-0.023039
10,7,-0.028156
11,7,-0.035917
12,7,-0.045677
13,7,-0.054487
14,7,-0.055769
15,7,-0.037141
16,7,0.021040
17,7,0.139461
18,7,0.315444
19,7,0.502290
20,7,0.647948
21,7,0.737082
22,7,0.777456
23,7,0.778666
24,7,0.745244
25,7,0.677510
26,7,0.575669
27,7,0.446362
28,7,0.308298
29,7,0.187857
30,7,0.103936
31,7,0.059503
32,7,0.046588
33,7,0.053731
34,7,0.069655
35,7,0.084755
36,7,0.092497
37,7,0.090558
38,7,0.080797
39,7,0.067793
40,7,0.056503
41,7,0.049950
42,7,0.047990
43,7,0.047815
44,7,0.045964
45,7,0.040782
46,7,0.033942
47,7,0.030030
48,7,0.033958
49,7,0.046871
0,8,0.023427
1,8,0.021342
2,8,0.016025
3,8,0.009830
4,8,0.005394
5,8,0.004411
6,8,0.006873
7,8,0.011062
8,8,0.014188
9,8,0.013417
10,8,0.006882
11,8,-0.005652
12,8,-0.022640
13,8,-0.040818
14,8,-0.054715
15,8,-0.054760
16,8,-0.024346
17,8,0.059898
18,8,0.212629
19,8,0.406779
20,8,0.580674
21,8,0.698974
22,8,0.763314
23,8,0.785732
24,8,0.774613
25,8,0.732704
26,8,0.659063
27,8,0.553105
28,8,0.421566
29,8,0.284649
30,8,0.169685
31,8,0.093065
32,8,0.053119
33,8,0.038363
34,8,0.036547
35,8,0.038724
36,8,0.040265
37,8,0.040594
38,8,0.041991
39,8,0.047602
40,8,0.059231
41,8,0.075787
42,8,0.093145
43,8,0.105641
44,8,0.108536
45,8,0.100280
46,8,0.083433
47,8,0.063574
48,8,0.046327
49,8,0.033904
0,9,0.018265
1,9,0.018526
2,9,0.020177
3,9,0.025253
4,9,0.035530
5,9,0.051022
6,9,0.069274
7,9,0.085857
8,9,0.095772
9,9,0.095052
10,9,0.082046
11,9,0.058046
12,9,0.027030
13,9,-0.005421
14,9,-0.033059
15,9,-0.048089
16,9,-0.037926
17,9,0.017710
18,9,0.139861
19,9,0.321646
20,9,0.509211
21,9,0.651070
22,9,0.736902
23,9,0.777406
24,9,0.783360
25,9,0.759907
26,9,0.707036
27,9,0.622000
28,9,0.504612
29,9,0.366129
30,9,0.232908
31,9,0.131348
32,9,0.069300
33,9,0.038220
34,9,0.025639
35,9,0.022697
36,9,0.025804
37,9,0.035484
38,9,0.054043
39,9,0.082863
40,9,0.120180
41,9,0.160351
42,9,0.195162
43,9,0.216468
44,9,0.218775
45,9,0.200928
46,9,0.166815
47,9,0.124529
48,9,0.083100
49,9,0.047912
0,10,0.026969
1,10,0.030400
2,10,0.041738
3,10,0.063106
4,10,0.095238
5,10,0.135178
6,10,0.176058
7,10,0.209301
8,10,0.227393
9,10,0.225554
10,10,0.202448
11,10,0.160756
12,10,0.107394
13,10,0.052125
14,10,0.004627
15,10,-0.027011
16,10,-0.033700
17,10,-0.000554
18,10,0.092224
19,10,0.250019
20,10,0.435632
21,10,0.592521
22,10,0.696488
23,10,0.752724
24,10,0.772310
25,10,0.762079
26,10,0.723360
27,10,0.653443
28,10,0.549517
29,10,0.417069
30,10,0.278114
31,10,0.162730
32,10,0.086570
33,10,0.045632
34,10,0.028846
35,10,0.028265
36,10,0.041566
37,10,0.070070
38,10,0.115011
39,10,0.173961
40,10,0.239405
41,10,0.300544
42,10,0.346845
43,10,0.370569
44,10,0.367329
45,10,0.336144
46,10,0.280538
47,10,0.209996
48,10,0.138232
49,10,0.076414
0,11,0.037787
1,11,0.045673
2,11,0.070746
3,11,0.115244
4,11,0.177489
5,11,0.248645
6,11,0.315193
7,11,0.364947
8,11,0.390380
9,11,0.387940
10,11,0.356611
11,11,0.298325
12,11,0.220209
13,11,0.135651
14,11,0.060480
15,11,0.006796
16,11,-0.017709
17,11,-0.003937
18,11,0.062459
19,11,0.190886
20,11,0.360563
21,11,0.521405
22,11,0.638604
23,11,0.708375
24,11,0.739374
25,11,0.738952
26,11,0.709539
27,11,0.649258
28,11,0.555198
29,11,0.430964
30,11,0.295510
31,11,0.178293
32,11,0.098192
33,11,0.055088
34,11,0.040884
35,11,0.050219
36,11,0.082820
37,11,0.139869
38,11,0.218290
39,11,0.307744
40,11,0.393719
41,11,0.463680
42,11,0.510108
43,11,0.529293
44,11,0.518924
45,11,0.477084
46,11,0.404015
47,11,0.306756
48,11,0.202120
49,11,0.109562
0,12,0.044832
1,12,0.058291
2,12,0.100527
3,12,0.173182
4,12,0.269212
5,12,0.370275
6,12,0.456332
7,12,0.515643
8,12,0.544668
9,12,0.543021
10,12,0.510145
11,12,0.445436
12,12,0.351893
13,12,0.241529
14,12,0.135555
15,12,0.054345
16,12,0.008615
17,12,0.003249
18,12,0.045409
19,12,0.142486
20,12,0.284965
21,12,0.436298
22,12,0.558791
23,12,0.638693
24,12,0.679157
25,12,0.686273
26,12,0.662972
27,12,0.608543
28,12,0.521594
29,12,0.406852
30,12,0.282314
31,12,0.174432
32,12,0.100756
33,12,0.063365
34,12,0.058261
35,12,0.084285
36,12,0.143385
37,12,0.233733
38,12,0.342941
39,12,0.451076
40,12,0.541562
41,12,0.606779
42,12,0.645315
43,12,0.657312
44,12,0.641554
45,12,0.594572
46,12,0.512332
47,12,0.396390
48,12,0.262766
49,12,0.139365
0,13,0.045495
1,13,0.064854
2,13,0.125184
3,13,0.226391
4,13,0.352911
5,13,0.475488
6,13,0.571172
7,13,0.632840
8,13,0.662308
9,13,0.662278
10,13,0.632888
11,13,0.571681
12,13,0.476711
13,13,0.353755
14,13,0.223272
15,13,0.113869
16,13,0.044288
17,13,0.018936
18,13,0.038275
19,13,0.104251
20,13,0.212168
21,13,0.339636
22,13,0.454962
23,13,0.538010
24,13,0.584517
25,13,0.597097
26,13,0.578213
27,13,0.528524
28,13,0.449356
29,13,0.348184
30,13,0.242402
31,13,0.153336
32,13,0.094374
33,13,0.068761
34,13,0.077299
35,13,0.123804
36,13,0.211275
37,13,0.330999
38,13,0.459123
39,13,0.571026
40,13,0.654955
41,13,0.710262
42,13,0.739938
43,13,0.745885
44,13,0.726980
45,13,0.678445
46,13,0.592858
47,13,0.466073
48,13,0.310439
49,13,0.160174
0,14,0.039358
1,14,0.063846
2,14,0.140009
